scheme,date,nav
HDFC_Top100_Direct,2016-03-02,30.9607
HDFC_Top100_Direct,2016-03-03,31.1097
HDFC_Top100_Direct,2016-03-04,31.114
HDFC_Top100_Direct,2016-03-08,31.0575
HDFC_Top100_Direct,2016-03-09,31.0997
HDFC_Top100_Direct,2016-03-10,31.0779
HDFC_Top100_Direct,2016-03-11,31.0885
HDFC_Top100_Direct,2016-03-14,31.3364
HDFC_Top100_Direct,2016-03-15,31.1758
HDFC_Top100_Direct,2016-03-16,31.2445
HDFC_Top100_Direct,2016-03-17,31.3309
HDFC_Top100_Direct,2016-03-18,31.5504
HDFC_Top100_Direct,2016-03-21,31.9899
HDFC_Top100_Direct,2016-03-22,31.8682
HDFC_Top100_Direct,2016-03-23,32.2192
HDFC_Top100_Direct,2016-03-28,31.8759
HDFC_Top100_Direct,2016-03-29,31.9445
HDFC_Top100_Direct,2016-03-30,32.3132
HDFC_Top100_Direct,2016-03-31,32.3614
HDFC_Top100_Direct,2016-04-01,32.6099
HDFC_Top100_Direct,2016-04-04,33.112
HDFC_Top100_Direct,2016-04-05,32.9295
HDFC_Top100_Direct,2016-04-06,33.2317
HDFC_Top100_Direct,2016-04-07,33.0194
HDFC_Top100_Direct,2016-04-08,33.065
HDFC_Top100_Direct,2016-04-11,33.3875
HDFC_Top100_Direct,2016-04-12,33.512
HDFC_Top100_Direct,2016-04-13,33.7693
HDFC_Top100_Direct,2016-04-18,34.1922
HDFC_Top100_Direct,2016-04-20,34.2725
HDFC_Top100_Direct,2016-04-21,34.1677
HDFC_Top100_Direct,2016-04-22,34.001
HDFC_Top100_Direct,2016-04-25,33.9629
HDFC_Top100_Direct,2016-04-26,34.1453
HDFC_Top100_Direct,2016-04-27,34.3437
HDFC_Top100_Direct,2016-04-28,34.1016
HDFC_Top100_Direct,2016-04-29,34.1348
HDFC_Top100_Direct,2016-05-02,34.0495
HDFC_Top100_Direct,2016-05-03,34.0306
HDFC_Top100_Direct,2016-05-04,33.7226
HDFC_Top100_Direct,2016-05-05,33.9939
HDFC_Top100_Direct,2016-05-06,33.8769
HDFC_Top100_Direct,2016-05-09,34.0572
HDFC_Top100_Direct,2016-05-10,33.8602
HDFC_Top100_Direct,2016-05-11,33.9502
HDFC_Top100_Direct,2016-05-12,34.334
HDFC_Top100_Direct,2016-05-13,34.2819
HDFC_Top100_Direct,2016-05-16,34.214
HDFC_Top100_Direct,2016-05-17,34.2682
HDFC_Top100_Direct,2016-05-18,34.3194
HDFC_Top100_Direct,2016-05-19,33.8355
HDFC_Top100_Direct,2016-05-20,33.6161
HDFC_Top100_Direct,2016-05-23,33.6583
HDFC_Top100_Direct,2016-05-24,33.416
HDFC_Top100_Direct,2016-05-25,33.6057
HDFC_Top100_Direct,2016-05-26,33.5544
HDFC_Top100_Direct,2016-05-27,33.7237
HDFC_Top100_Direct,2016-05-30,33.8423
HDFC_Top100_Direct,2016-05-31,33.7683
HDFC_Top100_Direct,2016-06-01,33.793
HDFC_Top100_Direct,2016-06-02,33.9535
HDFC_Top100_Direct,2016-06-03,33.8652
HDFC_Top100_Direct,2016-06-06,34.0559
HDFC_Top100_Direct,2016-06-07,34.4547
HDFC_Top100_Direct,2016-06-08,34.5334
HDFC_Top100_Direct,2016-06-09,34.2408
HDFC_Top100_Direct,2016-06-10,34.345
HDFC_Top100_Direct,2016-06-13,34.1257
HDFC_Top100_Direct,2016-06-14,34.0845
HDFC_Top100_Direct,2016-06-15,34.3849
HDFC_Top100_Direct,2016-06-16,34.26
HDFC_Top100_Direct,2016-06-17,34.405
HDFC_Top100_Direct,2016-06-20,34.2823
HDFC_Top100_Direct,2016-06-21,34.2368
HDFC_Top100_Direct,2016-06-22,34.2584
HDFC_Top100_Direct,2016-06-23,34.2001
HDFC_Top100_Direct,2016-06-24,33.9007
HDFC_Top100_Direct,2016-06-27,34.2331
HDFC_Top100_Direct,2016-06-28,34.5703
HDFC_Top100_Direct,2016-06-29,35.1004
HDFC_Top100_Direct,2016-06-30,35.2551
HDFC_Top100_Direct,2016-07-01,35.3909
HDFC_Top100_Direct,2016-07-04,35.5248
HDFC_Top100_Direct,2016-07-05,35.5532
HDFC_Top100_Direct,2016-07-07,35.6973
HDFC_Top100_Direct,2016-07-08,35.747
HDFC_Top100_Direct,2016-07-11,35.8859
HDFC_Top100_Direct,2016-07-12,35.7695
HDFC_Top100_Direct,2016-07-13,35.8112
HDFC_Top100_Direct,2016-07-14,36.3687
HDFC_Top100_Direct,2016-07-15,36.3821
HDFC_Top100_Direct,2016-07-18,36.3078
HDFC_Top100_Direct,2016-07-19,36.1272
HDFC_Top100_Direct,2016-07-20,36.5005
HDFC_Top100_Direct,2016-07-21,36.5193
HDFC_Top100_Direct,2016-07-22,36.6433
HDFC_Top100_Direct,2016-07-25,36.9769
HDFC_Top100_Direct,2016-07-26,36.7347
HDFC_Top100_Direct,2016-07-27,36.4712
HDFC_Top100_Direct,2016-07-28,36.7219
HDFC_Top100_Direct,2016-07-29,36.8836
HDFC_Top100_Direct,2016-08-01,36.5024
HDFC_Top100_Direct,2016-08-02,36.3876
HDFC_Top100_Direct,2016-08-03,35.9656
HDFC_Top100_Direct,2016-08-04,36.1689
HDFC_Top100_Direct,2016-08-05,36.4669
HDFC_Top100_Direct,2016-08-08,36.5398
HDFC_Top100_Direct,2016-08-09,36.3094
HDFC_Top100_Direct,2016-08-10,35.939
HDFC_Top100_Direct,2016-08-11,35.9288
HDFC_Top100_Direct,2016-08-12,36.0147
HDFC_Top100_Direct,2016-08-16,35.9908
HDFC_Top100_Direct,2016-08-17,36.3047
HDFC_Top100_Direct,2016-08-18,36.6979
HDFC_Top100_Direct,2016-08-19,36.761
HDFC_Top100_Direct,2016-08-22,36.7581
HDFC_Top100_Direct,2016-08-23,36.8134
HDFC_Top100_Direct,2016-08-24,37.0685
HDFC_Top100_Direct,2016-08-25,37.1465
HDFC_Top100_Direct,2016-08-26,37.145
HDFC_Top100_Direct,2016-08-29,37.3338
HDFC_Top100_Direct,2016-08-30,37.8232
HDFC_Top100_Direct,2016-08-31,37.9673
HDFC_Top100_Direct,2016-09-01,37.547
HDFC_Top100_Direct,2016-09-02,37.7261
HDFC_Top100_Direct,2016-09-06,37.9713
HDFC_Top100_Direct,2016-09-07,37.7765
HDFC_Top100_Direct,2016-09-08,38.0072
HDFC_Top100_Direct,2016-09-09,37.8889
HDFC_Top100_Direct,2016-09-12,37.1323
HDFC_Top100_Direct,2016-09-14,37.4695
HDFC_Top100_Direct,2016-09-15,37.5655
HDFC_Top100_Direct,2016-09-16,37.5474
HDFC_Top100_Direct,2016-09-19,37.7317
HDFC_Top100_Direct,2016-09-20,37.8995
HDFC_Top100_Direct,2016-09-21,37.8895
HDFC_Top100_Direct,2016-09-22,38.4994
HDFC_Top100_Direct,2016-09-23,38.6335
HDFC_Top100_Direct,2016-09-26,38.5512
HDFC_Top100_Direct,2016-09-27,38.6536
HDFC_Top100_Direct,2016-09-28,38.8645
HDFC_Top100_Direct,2016-09-29,37.6457
HDFC_Top100_Direct,2016-09-30,38.6634
HDFC_Top100_Direct,2016-10-03,39.4262
HDFC_Top100_Direct,2016-10-04,39.6324
HDFC_Top100_Direct,2016-10-05,39.9987
HDFC_Top100_Direct,2016-10-06,39.8451
HDFC_Top100_Direct,2016-10-07,40.2223
HDFC_Top100_Direct,2016-10-10,40.4711
HDFC_Top100_Direct,2016-10-13,39.7037
HDFC_Top100_Direct,2016-10-14,39.9726
HDFC_Top100_Direct,2016-10-17,39.6723
HDFC_Top100_Direct,2016-10-18,40.0062
HDFC_Top100_Direct,2016-10-19,40.2299
HDFC_Top100_Direct,2016-10-20,40.2785
HDFC_Top100_Direct,2016-10-21,40.0949
HDFC_Top100_Direct,2016-10-24,40.4993
HDFC_Top100_Direct,2016-10-25,40.6786
HDFC_Top100_Direct,2016-10-26,40.5044
HDFC_Top100_Direct,2016-10-27,40.588
HDFC_Top100_Direct,2016-10-28,41.0564
HDFC_Top100_Direct,2016-11-01,41.6575
HDFC_Top100_Direct,2016-11-02,41.034
HDFC_Top100_Direct,2016-11-03,40.5851
HDFC_Top100_Direct,2016-11-04,39.8044
HDFC_Top100_Direct,2016-11-07,40.3143
HDFC_Top100_Direct,2016-11-08,40.2973
HDFC_Top100_Direct,2016-11-09,39.7184
HDFC_Top100_Direct,2016-11-10,40.372
HDFC_Top100_Direct,2016-11-11,39.2286
HDFC_Top100_Direct,2016-11-15,37.2816
HDFC_Top100_Direct,2016-11-16,37.2673
HDFC_Top100_Direct,2016-11-17,37.079
HDFC_Top100_Direct,2016-11-18,37.4444
HDFC_Top100_Direct,2016-11-21,36.0161
HDFC_Top100_Direct,2016-11-22,36.3454
HDFC_Top100_Direct,2016-11-23,36.6964
HDFC_Top100_Direct,2016-11-24,36.8274
HDFC_Top100_Direct,2016-11-25,37.3075
HDFC_Top100_Direct,2016-11-28,37.784
HDFC_Top100_Direct,2016-11-29,37.9466
HDFC_Top100_Direct,2016-11-30,38.2132
HDFC_Top100_Direct,2016-12-01,38.1715
HDFC_Top100_Direct,2016-12-02,37.6241
HDFC_Top100_Direct,2016-12-05,37.5993
HDFC_Top100_Direct,2016-12-06,37.4778
HDFC_Top100_Direct,2016-12-07,37.3837
HDFC_Top100_Direct,2016-12-08,37.6893
HDFC_Top100_Direct,2016-12-09,37.7144
HDFC_Top100_Direct,2016-12-12,37.4765
HDFC_Top100_Direct,2016-12-13,37.6478
HDFC_Top100_Direct,2016-12-14,37.2921
HDFC_Top100_Direct,2016-12-15,37.1506
HDFC_Top100_Direct,2016-12-16,37.1271
HDFC_Top100_Direct,2016-12-19,36.945
HDFC_Top100_Direct,2016-12-20,36.545
HDFC_Top100_Direct,2016-12-21,36.5384
HDFC_Top100_Direct,2016-12-22,36.1526
HDFC_Top100_Direct,2016-12-23,36.2255
HDFC_Top100_Direct,2016-12-26,35.6034
HDFC_Top100_Direct,2016-12-27,35.8987
HDFC_Top100_Direct,2016-12-28,36.0955
HDFC_Top100_Direct,2016-12-29,36.3282
HDFC_Top100_Direct,2016-12-30,36.6631
HDFC_Top100_Direct,2017-01-02,36.945
HDFC_Top100_Direct,2017-01-03,37.2804
HDFC_Top100_Direct,2017-01-04,37.3559
HDFC_Top100_Direct,2017-01-05,37.6091
HDFC_Top100_Direct,2017-01-06,37.6588
HDFC_Top100_Direct,2017-01-09,37.8471
HDFC_Top100_Direct,2017-01-10,38.0179
HDFC_Top100_Direct,2017-01-11,38.2558
HDFC_Top100_Direct,2017-01-12,38.1337
HDFC_Top100_Direct,2017-01-13,38.1845
HDFC_Top100_Direct,2017-01-16,38.3745
HDFC_Top100_Direct,2017-01-17,38.5511
HDFC_Top100_Direct,2017-01-18,38.8508
HDFC_Top100_Direct,2017-01-19,38.9791
HDFC_Top100_Direct,2017-01-20,38.6106
HDFC_Top100_Direct,2017-01-23,38.7686
HDFC_Top100_Direct,2017-01-24,39.1981
HDFC_Top100_Direct,2017-01-25,39.3139
HDFC_Top100_Direct,2017-01-27,39.5765
HDFC_Top100_Direct,2017-01-30,39.3144
HDFC_Top100_Direct,2017-01-31,39.1862
HDFC_Top100_Direct,2017-02-01,39.5325
HDFC_Top100_Direct,2017-02-02,39.6138
HDFC_Top100_Direct,2017-02-03,40.3205
HDFC_Top100_Direct,2017-02-06,40.7207
HDFC_Top100_Direct,2017-02-07,40.9243
HDFC_Top100_Direct,2017-02-08,40.9586
HDFC_Top100_Direct,2017-02-09,40.9909
HDFC_Top100_Direct,2017-02-10,41.2994
HDFC_Top100_Direct,2017-02-13,41.2657
HDFC_Top100_Direct,2017-02-14,41.0917
HDFC_Top100_Direct,2017-02-15,40.3628
HDFC_Top100_Direct,2017-02-16,40.8238
HDFC_Top100_Direct,2017-02-17,40.8373
HDFC_Top100_Direct,2017-02-20,41.1251
HDFC_Top100_Direct,2017-02-21,41.2254
HDFC_Top100_Direct,2017-02-22,40.9946
HDFC_Top100_Direct,2017-02-23,41.03
HDFC_Top100_Direct,2017-02-27,40.7685
HDFC_Top100_Direct,2017-02-28,40.9008
HDFC_Top100_Direct,2017-03-01,41.2422
HDFC_Top100_Direct,2017-03-02,40.7713
HDFC_Top100_Direct,2017-03-03,40.9417
HDFC_Top100_Direct,2017-03-06,40.9656
HDFC_Top100_Direct,2017-03-07,41.0703
HDFC_Top100_Direct,2017-03-08,41.0006
HDFC_Top100_Direct,2017-03-09,41.0732
HDFC_Top100_Direct,2017-03-10,40.9816
HDFC_Top100_Direct,2017-03-14,41.304
HDFC_Top100_Direct,2017-03-15,41.3027
HDFC_Top100_Direct,2017-03-16,41.8189
HDFC_Top100_Direct,2017-03-17,41.9777
HDFC_Top100_Direct,2017-03-20,42.24
HDFC_Top100_Direct,2017-03-21,42.1456
HDFC_Top100_Direct,2017-03-22,42.0026
HDFC_Top100_Direct,2017-03-23,42.1719
HDFC_Top100_Direct,2017-03-24,42.2284
HDFC_Top100_Direct,2017-03-27,42.2659
HDFC_Top100_Direct,2017-03-28,42.3497
HDFC_Top100_Direct,2017-03-29,42.3573
HDFC_Top100_Direct,2017-03-30,42.691
HDFC_Top100_Direct,2017-03-31,42.7884
HDFC_Top100_Direct,2017-04-03,43.2863
HDFC_Top100_Direct,2017-04-05,44.5942
HDFC_Top100_Direct,2017-04-06,44.6978
HDFC_Top100_Direct,2017-04-07,44.3425
HDFC_Top100_Direct,2017-04-10,44.7075
HDFC_Top100_Direct,2017-04-11,45.0113
HDFC_Top100_Direct,2017-04-12,44.8462
HDFC_Top100_Direct,2017-04-13,44.78
HDFC_Top100_Direct,2017-04-17,44.9619
HDFC_Top100_Direct,2017-04-18,44.5612
HDFC_Top100_Direct,2017-04-19,44.6032
HDFC_Top100_Direct,2017-04-20,45.0012
HDFC_Top100_Direct,2017-04-21,44.9958
HDFC_Top100_Direct,2017-04-24,45.2712
HDFC_Top100_Direct,2017-04-25,45.2974
HDFC_Top100_Direct,2017-04-26,44.6934
HDFC_Top100_Direct,2017-04-27,44.964
HDFC_Top100_Direct,2017-04-28,44.9968
HDFC_Top100_Direct,2017-05-02,44.8776
HDFC_Top100_Direct,2017-05-03,44.8741
HDFC_Top100_Direct,2017-05-04,45.0697
HDFC_Top100_Direct,2017-05-05,44.9503
HDFC_Top100_Direct,2017-05-08,45.2513
HDFC_Top100_Direct,2017-05-09,45.4696
HDFC_Top100_Direct,2017-05-10,45.8331
HDFC_Top100_Direct,2017-05-11,45.5728
HDFC_Top100_Direct,2017-05-12,45.1186
HDFC_Top100_Direct,2017-05-15,45.6024
HDFC_Top100_Direct,2017-05-16,45.686
HDFC_Top100_Direct,2017-05-17,45.8048
HDFC_Top100_Direct,2017-05-18,45.5892
HDFC_Top100_Direct,2017-05-19,45.2431
HDFC_Top100_Direct,2017-05-22,44.866
HDFC_Top100_Direct,2017-05-23,44.0249
HDFC_Top100_Direct,2017-05-24,43.3484
HDFC_Top100_Direct,2017-05-25,44.2257
HDFC_Top100_Direct,2017-05-26,44.8599
HDFC_Top100_Direct,2017-05-29,44.4295
HDFC_Top100_Direct,2017-05-30,44.2141
HDFC_Top100_Direct,2017-05-31,44.5677
HDFC_Top100_Direct,2017-06-01,44.592
HDFC_Top100_Direct,2017-06-02,44.8693
HDFC_Top100_Direct,2017-06-05,45.12
HDFC_Top100_Direct,2017-06-06,44.8932
HDFC_Top100_Direct,2017-06-07,45.2229
HDFC_Top100_Direct,2017-06-08,45.3666
HDFC_Top100_Direct,2017-06-09,45.3998
HDFC_Top100_Direct,2017-06-12,45.6426
HDFC_Top100_Direct,2017-06-13,45.76
HDFC_Top100_Direct,2017-06-14,45.7899
HDFC_Top100_Direct,2017-06-15,46.1215
HDFC_Top100_Direct,2017-06-16,46.2799
HDFC_Top100_Direct,2017-06-19,46.4924
HDFC_Top100_Direct,2017-06-20,46.6247
HDFC_Top100_Direct,2017-06-21,46.8016
HDFC_Top100_Direct,2017-06-22,46.9542
HDFC_Top100_Direct,2017-06-23,46.4126
HDFC_Top100_Direct,2017-06-27,46.0949
HDFC_Top100_Direct,2017-06-28,45.7199
HDFC_Top100_Direct,2017-06-29,46.1769
HDFC_Top100_Direct,2017-06-30,46.3484
HDFC_Top100_Direct,2017-07-03,47.0864
HDFC_Top100_Direct,2017-07-04,47.3041
HDFC_Top100_Direct,2017-07-05,47.6057
HDFC_Top100_Direct,2017-07-06,47.6048
HDFC_Top100_Direct,2017-07-07,47.6689
HDFC_Top100_Direct,2017-07-10,47.7571
HDFC_Top100_Direct,2017-07-11,47.8999
HDFC_Top100_Direct,2017-07-12,47.981
HDFC_Top100_Direct,2017-07-13,48.2403
HDFC_Top100_Direct,2017-07-14,47.7904
HDFC_Top100_Direct,2017-07-17,47.97
HDFC_Top100_Direct,2017-07-18,47.9429
HDFC_Top100_Direct,2017-07-19,48.2322
HDFC_Top100_Direct,2017-07-20,48.4308
HDFC_Top100_Direct,2017-07-21,48.2629
HDFC_Top100_Direct,2017-07-24,48.2489
HDFC_Top100_Direct,2017-07-25,48.2663
HDFC_Top100_Direct,2017-07-26,48.4663
HDFC_Top100_Direct,2017-07-27,48.1589
HDFC_Top100_Direct,2017-07-28,48.5811
HDFC_Top100_Direct,2017-07-31,48.6537
HDFC_Top100_Direct,2017-08-01,48.8185
HDFC_Top100_Direct,2017-08-02,48.434
HDFC_Top100_Direct,2017-08-03,48.0355
HDFC_Top100_Direct,2017-08-04,48.1507
HDFC_Top100_Direct,2017-08-07,48.5716
HDFC_Top100_Direct,2017-08-08,48.14
HDFC_Top100_Direct,2017-08-09,47.6533
HDFC_Top100_Direct,2017-08-10,46.6004
HDFC_Top100_Direct,2017-08-11,46.9331
HDFC_Top100_Direct,2017-08-14,47.737
HDFC_Top100_Direct,2017-08-16,48.3225
HDFC_Top100_Direct,2017-08-17,48.7034
HDFC_Top100_Direct,2017-08-18,48.3833
HDFC_Top100_Direct,2017-08-21,47.7179
HDFC_Top100_Direct,2017-08-22,47.9154
HDFC_Top100_Direct,2017-08-23,48.1917
HDFC_Top100_Direct,2017-08-24,48.248
HDFC_Top100_Direct,2017-08-28,48.5392
HDFC_Top100_Direct,2017-08-29,48.1384
HDFC_Top100_Direct,2017-08-30,48.4861
HDFC_Top100_Direct,2017-08-31,49.1482
HDFC_Top100_Direct,2017-09-01,49.6448
HDFC_Top100_Direct,2017-09-04,49.5888
HDFC_Top100_Direct,2017-09-05,50.0883
HDFC_Top100_Direct,2017-09-06,50.2949
HDFC_Top100_Direct,2017-09-07,50.479
HDFC_Top100_Direct,2017-09-08,50.5481
HDFC_Top100_Direct,2017-09-11,50.7696
HDFC_Top100_Direct,2017-09-12,51.0852
HDFC_Top100_Direct,2017-09-13,50.6965
HDFC_Top100_Direct,2017-09-14,51.3182
HDFC_Top100_Direct,2017-09-15,51.7518
HDFC_Top100_Direct,2017-09-18,52.3804
HDFC_Top100_Direct,2017-09-19,52.9686
HDFC_Top100_Direct,2017-09-20,53.3602
HDFC_Top100_Direct,2017-09-21,53.3041
HDFC_Top100_Direct,2017-09-22,51.5995
HDFC_Top100_Direct,2017-09-25,51.0501
HDFC_Top100_Direct,2017-09-26,51.6784
HDFC_Top100_Direct,2017-09-27,50.832
HDFC_Top100_Direct,2017-09-28,51.2362
HDFC_Top100_Direct,2017-09-29,51.961
HDFC_Top100_Direct,2017-10-03,52.3213
HDFC_Top100_Direct,2017-10-04,53.2395
HDFC_Top100_Direct,2017-10-05,53.4476
HDFC_Top100_Direct,2017-10-06,53.8125
HDFC_Top100_Direct,2017-10-09,53.9716
HDFC_Top100_Direct,2017-10-10,54.358
HDFC_Top100_Direct,2017-10-11,53.678
HDFC_Top100_Direct,2017-10-12,53.9971
HDFC_Top100_Direct,2017-10-13,54.1717
HDFC_Top100_Direct,2017-10-16,54.2114
HDFC_Top100_Direct,2017-10-17,54.5388
HDFC_Top100_Direct,2017-10-18,54.4244
HDFC_Top100_Direct,2017-10-23,54.3424
HDFC_Top100_Direct,2017-10-24,54.5146
HDFC_Top100_Direct,2017-10-25,53.9848
HDFC_Top100_Direct,2017-10-26,54.1288
HDFC_Top100_Direct,2017-10-27,54.5232
HDFC_Top100_Direct,2017-10-30,55.0944
HDFC_Top100_Direct,2017-10-31,55.4171
HDFC_Top100_Direct,2017-11-01,55.8753
HDFC_Top100_Direct,2017-11-02,56.6875
HDFC_Top100_Direct,2017-11-03,57.5792
HDFC_Top100_Direct,2017-11-06,57.8698
HDFC_Top100_Direct,2017-11-07,57.5758
HDFC_Top100_Direct,2017-11-08,57.2373
HDFC_Top100_Direct,2017-11-09,58.0804
HDFC_Top100_Direct,2017-11-10,57.7898
HDFC_Top100_Direct,2017-11-13,57.8186
HDFC_Top100_Direct,2017-11-14,57.9063
HDFC_Top100_Direct,2017-11-15,57.2689
HDFC_Top100_Direct,2017-11-16,58.0829
HDFC_Top100_Direct,2017-11-17,58.6486
HDFC_Top100_Direct,2017-11-20,59.2067
HDFC_Top100_Direct,2017-11-21,59.6667
HDFC_Top100_Direct,2017-11-22,60.0691
HDFC_Top100_Direct,2017-11-23,60.5408
HDFC_Top100_Direct,2017-11-24,61.0875
HDFC_Top100_Direct,2017-11-27,61.2762
HDFC_Top100_Direct,2017-11-28,61.8321
HDFC_Top100_Direct,2017-11-29,61.933
HDFC_Top100_Direct,2017-11-30,61.9529
HDFC_Top100_Direct,2017-12-01,61.4989
HDFC_Top100_Direct,2017-12-04,61.3177
HDFC_Top100_Direct,2017-12-05,61.5105
HDFC_Top100_Direct,2017-12-06,61.4633
HDFC_Top100_Direct,2017-12-07,61.9916
HDFC_Top100_Direct,2017-12-08,62.8436
HDFC_Top100_Direct,2017-12-11,63.6318
HDFC_Top100_Direct,2017-12-12,63.3879
HDFC_Top100_Direct,2017-12-13,62.8065
HDFC_Top100_Direct,2017-12-14,62.7841
HDFC_Top100_Direct,2017-12-15,63.3238
HDFC_Top100_Direct,2017-12-18,63.8694
HDFC_Top100_Direct,2017-12-19,65.2296
HDFC_Top100_Direct,2017-12-20,65.8782
HDFC_Top100_Direct,2017-12-21,66.4699
HDFC_Top100_Direct,2017-12-22,66.208
HDFC_Top100_Direct,2017-12-26,66.0961
HDFC_Top100_Direct,2017-12-27,66.0456
HDFC_Top100_Direct,2017-12-28,66.3183
HDFC_Top100_Direct,2017-12-29,66.1565
HDFC_Top100_Direct,2018-01-01,66.1953
HDFC_Top100_Direct,2018-01-02,65.5915
HDFC_Top100_Direct,2018-01-03,67.0627
HDFC_Top100_Direct,2018-01-04,67.8023
HDFC_Top100_Direct,2018-01-05,68.8684
HDFC_Top100_Direct,2018-01-08,69.0661
HDFC_Top100_Direct,2018-01-09,68.6975
HDFC_Top100_Direct,2018-01-10,68.6873
HDFC_Top100_Direct,2018-01-11,68.7927
HDFC_Top100_Direct,2018-01-12,68.8466
HDFC_Top100_Direct,2018-01-15,69.0392
HDFC_Top100_Direct,2018-01-16,67.6438
HDFC_Top100_Direct,2018-01-17,67.8071
HDFC_Top100_Direct,2018-01-18,66.4689
HDFC_Top100_Direct,2018-01-19,67.0254
HDFC_Top100_Direct,2018-01-22,67.6775
HDFC_Top100_Direct,2018-01-23,67.2381
HDFC_Top100_Direct,2018-01-24,66.4519
HDFC_Top100_Direct,2018-01-25,65.9743
HDFC_Top100_Direct,2018-01-29,65.4636
HDFC_Top100_Direct,2018-01-30,65.2116
HDFC_Top100_Direct,2018-01-31,64.872
HDFC_Top100_Direct,2018-02-01,64.6604
HDFC_Top100_Direct,2018-02-02,62.5129
HDFC_Top100_Direct,2018-02-05,62.5391
HDFC_Top100_Direct,2018-02-06,61.0687
HDFC_Top100_Direct,2018-02-07,62.36
HDFC_Top100_Direct,2018-02-08,63.7076
HDFC_Top100_Direct,2018-02-09,63.9351
HDFC_Top100_Direct,2018-02-12,64.4738
HDFC_Top100_Direct,2018-02-14,64.5707
HDFC_Top100_Direct,2018-02-15,63.6826
HDFC_Top100_Direct,2018-02-16,62.6723
HDFC_Top100_Direct,2018-02-19,61.7037
HDFC_Top100_Direct,2018-02-20,61.855
HDFC_Top100_Direct,2018-02-21,61.8416
HDFC_Top100_Direct,2018-02-22,61.7289
HDFC_Top100_Direct,2018-02-23,62.211
HDFC_Top100_Direct,2018-02-26,62.7988
HDFC_Top100_Direct,2018-02-27,62.4806
HDFC_Top100_Direct,2018-02-28,62.2774
HDFC_Top100_Direct,2018-03-01,62.2116
HDFC_Top100_Direct,2018-03-05,61.4179
HDFC_Top100_Direct,2018-03-06,60.7648
HDFC_Top100_Direct,2018-03-07,59.7924
HDFC_Top100_Direct,2018-03-08,59.6107
HDFC_Top100_Direct,2018-03-09,59.6427
HDFC_Top100_Direct,2018-03-12,59.9923
HDFC_Top100_Direct,2018-03-13,60.5853
HDFC_Top100_Direct,2018-03-14,60.3817
HDFC_Top100_Direct,2018-03-15,60.6964
HDFC_Top100_Direct,2018-03-16,60.1759
HDFC_Top100_Direct,2018-03-19,59.1931
HDFC_Top100_Direct,2018-03-20,59.0942
HDFC_Top100_Direct,2018-03-21,59.2581
HDFC_Top100_Direct,2018-03-22,58.3845
HDFC_Top100_Direct,2018-03-23,57.8792
HDFC_Top100_Direct,2018-03-26,58.3483
HDFC_Top100_Direct,2018-03-27,58.7848
HDFC_Top100_Direct,2018-03-28,58.0969
HDFC_Top100_Direct,2018-04-02,59.6897
HDFC_Top100_Direct,2018-04-03,60.3663
HDFC_Top100_Direct,2018-04-04,59.8079
HDFC_Top100_Direct,2018-04-05,60.5934
HDFC_Top100_Direct,2018-04-06,61.0985
HDFC_Top100_Direct,2018-04-09,61.559
HDFC_Top100_Direct,2018-04-10,61.7781
HDFC_Top100_Direct,2018-04-11,61.6102
HDFC_Top100_Direct,2018-04-12,61.7648
HDFC_Top100_Direct,2018-04-13,61.5831
HDFC_Top100_Direct,2018-04-16,61.9447
HDFC_Top100_Direct,2018-04-17,61.8273
HDFC_Top100_Direct,2018-04-18,61.6812
HDFC_Top100_Direct,2018-04-19,62.0316
HDFC_Top100_Direct,2018-04-20,62.0067
HDFC_Top100_Direct,2018-04-23,62.337
HDFC_Top100_Direct,2018-04-24,62.5241
HDFC_Top100_Direct,2018-04-25,62.5142
HDFC_Top100_Direct,2018-04-26,63.2641
HDFC_Top100_Direct,2018-04-27,63.0954
HDFC_Top100_Direct,2018-04-30,62.9323
HDFC_Top100_Direct,2018-05-02,62.4199
HDFC_Top100_Direct,2018-05-03,61.9566
HDFC_Top100_Direct,2018-05-04,61.5548
HDFC_Top100_Direct,2018-05-07,62.362
HDFC_Top100_Direct,2018-05-08,62.3405
HDFC_Top100_Direct,2018-05-09,62.7255
HDFC_Top100_Direct,2018-05-10,62.18
HDFC_Top100_Direct,2018-05-11,62.0221
HDFC_Top100_Direct,2018-05-14,61.1396
HDFC_Top100_Direct,2018-05-15,61.1301
HDFC_Top100_Direct,2018-05-16,60.6782
HDFC_Top100_Direct,2018-05-17,61.0749
HDFC_Top100_Direct,2018-05-18,60.8312
HDFC_Top100_Direct,2018-05-21,59.7326
HDFC_Top100_Direct,2018-05-22,59.7925
HDFC_Top100_Direct,2018-05-23,59.3398
HDFC_Top100_Direct,2018-05-24,59.2931
HDFC_Top100_Direct,2018-05-25,59.255
HDFC_Top100_Direct,2018-05-28,59.7938
HDFC_Top100_Direct,2018-05-29,59.4956
HDFC_Top100_Direct,2018-05-30,59.6359
HDFC_Top100_Direct,2018-05-31,58.995
HDFC_Top100_Direct,2018-06-01,57.8765
HDFC_Top100_Direct,2018-06-04,56.5065
HDFC_Top100_Direct,2018-06-05,55.1442
HDFC_Top100_Direct,2018-06-06,55.91
HDFC_Top100_Direct,2018-06-07,57.0031
HDFC_Top100_Direct,2018-06-08,57.0448
HDFC_Top100_Direct,2018-06-11,57.3946
HDFC_Top100_Direct,2018-06-12,57.4404
